prod_year,prod_year_delta,prod_year_delta_sq,prod_year_delta_cu,cylinders,airbags,levy,manufacturer_class,manufacturer_mean_le,category_mean_le,leather_interior,fuel_type_mean_le,turbo,engine_volume,mileage,mileage_new,gear_box_type_mean_le,wheel_mean_le
2012,8,64.0,512.0,4,12,781.0,1,32,9,1,4,0,2.5,186450.0,0,0,0
2008,12,144.0,1728.0,4,4,843.0,2,53,9,0,2,0,1.5,227200.0,0,0,0
2011,9,81.0,729.0,6,12,781.0,1,3,4,1,1,0,3.0,190000.0,0,2,0
2014,6,36.0,216.0,4,12,584.0,2,22,9,0,4,0,1.8,48000.0,0,2,0
2013,7,49.0,343.0,4,12,834.0,2,53,4,1,4,0,2.7,265558.0,0,0,0
2014,6,36.0,216.0,4,4,639.0,2,22,9,1,3,0,2.0,336971.0,0,0,0
2012,8,64.0,512.0,4,4,503.0,2,53,3,1,4,0,1.5,45000.0,0,0,0
2014,6,36.0,216.0,4,0,781.0,2,22,9,0,4,0,1.8,105600.0,0,2,0
2014,6,36.0,216.0,4,12,781.0,2,53,9,1,2,0,2.5,212421.0,0,3,0
2016,4,16.0,64.0,4,4,891.0,2,22,9,1,3,0,2.0,381135.0,0,0,0
2011,9,81.0,729.0,4,10,521.0,1,20,3,0,2,0,1.4,140000.0,0,1,0
2019,1,1.0,1.0,4,4,1077.0,2,22,4,1,1,0,2.0,2730.0,0,0,0
2013,7,49.0,343.0,5,12,779.0,2,56,9,1,1,0,2.5,23184.0,0,0,0
2013,7,49.0,343.0,4,12,779.0,2,53,9,1,2,0,2.5,225510.0,0,0,0
2011,9,81.0,729.0,4,4,583.0,2,22,3,1,1,0,1.6,56581.0,0,0,0
2011,9,81.0,729.0,6,16,781.0,2,33,4,1,1,1,2.9,255000.0,0,0,0
2011,9,81.0,729.0,4,0,831.0,2,22,9,1,2,0,2.4,224349.0,0,0,0
2012,8,64.0,512.0,4,8,781.0,1,50,4,0,4,0,2.5,217000.0,0,0,0
2012,8,64.0,512.0,4,10,781.0,2,53,9,1,4,0,2.5,91000.0,0,0,0
2015,5,25.0,125.0,4,4,765.0,2,22,9,1,3,0,2.0,42000.0,0,0,0
2014,6,36.0,216.0,4,8,528.0,2,16,3,0,4,0,1.6,84800.0,0,0,0
2014,6,36.0,216.0,4,6,473.0,2,8,9,0,4,1,1.4,152000.0,0,2,0
2011,9,81.0,729.0,8,12,781.0,1,29,4,1,4,0,4.6,170000.0,0,2,0
2010,10,100.0,1000.0,4,8,781.0,2,16,9,1,2,0,2.5,250000.0,0,3,0
2011,9,81.0,729.0,4,10,862.0,2,53,9,0,4,0,2.5,216000.0,0,2,0
2013,7,49.0,343.0,4,12,779.0,2,53,9,1,4,0,2.5,167045.0,0,0,0
2011,9,81.0,729.0,6,12,1172.0,2,33,9,1,1,0,3.5,132630.0,0,0,0
2008,12,144.0,1728.0,4,2,843.0,2,53,3,0,2,0,1.5,102000.0,0,0,0
2012,8,64.0,512.0,4,12,781.0,2,53,9,1,2,0,2.5,314373.0,0,0,0
2009,11,121.0,1331.0,4,12,746.0,2,53,3,0,2,0,1.5,185000.0,0,3,0
2014,6,36.0,216.0,4,4,639.0,2,8,4,1,1,0,2.0,73650.0,0,0,0
2008,12,144.0,1728.0,6,12,1750.0,2,53,9,1,2,0,3.3,287274.0,0,0,0
2012,8,64.0,512.0,4,8,781.0,2,53,9,0,2,0,1.8,84021.0,0,0,1
2016,4,16.0,64.0,4,4,1091.0,2,22,10,1,1,0,2.5,182541.0,0,0,0
2015,5,25.0,125.0,4,4,765.0,2,8,4,1,3,0,2.0,198840.0,0,0,0
2014,6,36.0,216.0,4,4,639.0,2,22,9,1,3,0,2.0,362454.0,0,0,0
2011,9,81.0,729.0,4,7,490.0,1,20,3,0,2,0,1.3,116197.0,0,0,0
2013,7,49.0,343.0,4,4,640.0,2,22,1,1,4,0,2.0,95605.0,0,0,0
2012,8,64.0,512.0,4,5,781.0,2,53,3,1,2,0,1.8,198400.0,0,3,0
2014,6,36.0,216.0,4,4,639.0,2,22,9,1,3,0,2.0,374141.0,0,0,0
2004,16,256.0,4096.0,5,4,781.0,1,32,7,0,4,0,2.3,0.0,1,1,0
2016,4,16.0,64.0,4,4,723.0,2,27,9,1,1,0,1.6,29420.0,0,0,0
2010,10,100.0,1000.0,4,4,836.0,2,22,4,1,1,0,2.0,140200.0,0,0,0
2017,3,9.0,27.0,4,4,382.0,2,53,10,1,2,0,1.5,9027.0,0,0,0
2012,8,64.0,512.0,4,0,781.0,2,53,9,1,2,0,2.5,214098.0,0,0,0
2016,4,16.0,64.0,4,4,891.0,2,22,4,1,1,0,2.0,90727.0,0,0,0
2013,7,49.0,343.0,3,4,364.0,2,56,3,0,4,0,1.0,52000.0,0,2,0
2008,12,144.0,1728.0,4,4,893.0,2,22,3,1,1,0,1.6,62444.0,0,0,0
1989,31,961.0,29791.0,6,0,781.0,2,33,9,0,4,0,3.0,367000.0,0,0,0
2014,6,36.0,216.0,6,12,915.0,1,3,4,1,4,0,3.0,85328.0,0,0,0
2014,6,36.0,216.0,4,6,584.0,2,16,2,0,1,1,1.8,176000.0,0,1,0
2016,4,16.0,64.0,4,4,1091.0,2,22,10,1,1,0,2.5,135206.0,0,0,0
2015,5,25.0,125.0,4,4,629.0,2,22,9,1,4,0,1.6,109000.0,0,0,0
2004,16,256.0,4096.0,4,2,781.0,2,43,2,0,4,0,1.2,234758.0,0,1,0
2002,18,324.0,5832.0,4,0,781.0,2,56,3,0,4,1,1.8,199000.0,0,0,1
2015,5,25.0,125.0,4,0,382.0,2,16,9,1,2,0,2.0,88795.0,0,0,0
2013,7,49.0,343.0,4,0,530.0,1,38,9,1,4,0,1.6,108765.0,0,0,0
2008,12,144.0,1728.0,4,0,289.0,2,16,4,1,2,0,0.4,220474.0,0,0,0
2014,6,36.0,216.0,4,0,259.0,2,8,3,1,2,0,1.4,110958.0,0,0,0
2007,13,169.0,2197.0,4,8,1528.0,2,53,9,1,2,0,2.4,204000.0,0,0,0
2008,12,144.0,1728.0,4,8,781.0,2,16,4,1,2,0,2.3,146000.0,0,3,0
2004,16,256.0,4096.0,4,2,781.0,2,33,6,0,1,1,2.2,210000.0,0,1,0
2010,10,100.0,1000.0,4,4,1024.0,2,22,7,1,1,0,2.5,60517.0,0,0,0
2003,17,289.0,4913.0,4,2,781.0,1,38,4,1,3,0,2.0,142000.0,0,1,1
2003,17,289.0,4913.0,6,10,781.0,2,33,4,1,0,0,3.7,170000.0,0,2,0
2002,18,324.0,5832.0,4,2,781.0,2,33,2,0,1,1,2.2,280000.0,0,1,0
2017,3,9.0,27.0,3,8,552.0,2,16,9,0,4,1,1.0,33600.0,0,0,0
2016,4,16.0,64.0,4,0,891.0,1,3,4,1,4,0,2.0,74184.0,0,0,0
2014,6,36.0,216.0,6,12,781.0,2,53,4,1,1,1,3.0,137000.0,0,2,0
2008,12,144.0,1728.0,4,8,781.0,2,53,9,1,4,0,1.5,200211.0,0,0,0
2007,13,169.0,2197.0,4,4,1288.0,2,8,4,1,1,0,2.0,48524.0,0,0,0
2015,5,25.0,125.0,8,0,1646.0,1,29,4,1,4,0,4.6,102907.0,0,0,0
2014,6,36.0,216.0,4,4,639.0,2,22,9,1,3,0,2.0,417661.0,0,0,0
2014,6,36.0,216.0,4,0,639.0,1,3,9,1,4,0,2.0,42395.0,0,0,0
2014,6,36.0,216.0,8,12,1356.0,2,33,4,1,4,0,4.6,201634.0,0,0,0
2019,1,1.0,1.0,4,12,1275.0,3,26,9,1,4,0,2.4,29278.0,0,0,0
2003,17,289.0,4913.0,4,6,781.0,1,20,3,0,4,0,1.5,150000.0,0,0,1
2014,6,36.0,216.0,4,12,584.0,2,53,9,1,4,0,1.8,85500.0,0,2,0
2014,6,36.0,216.0,4,12,528.0,2,16,4,1,4,0,1.6,148958.0,0,0,0
2013,7,49.0,343.0,4,8,751.0,2,22,9,1,4,0,2.4,107855.0,0,2,0
2010,10,100.0,1000.0,4,6,781.0,2,53,3,1,4,0,1.8,120000.0,0,3,0
2014,6,36.0,216.0,4,4,694.0,2,22,4,1,1,0,2.2,157970.0,0,0,0
2008,12,144.0,1728.0,6,8,781.0,2,5,4,1,4,1,3.0,208000.0,0,0,0
2018,2,4.0,8.0,4,12,1327.0,2,53,9,1,4,0,2.5,45371.0,0,0,0
2010,10,100.0,1000.0,6,12,1586.0,1,38,4,1,4,0,4.0,203466.0,0,0,0
2014,6,36.0,216.0,4,12,394.0,2,53,9,1,2,0,2.5,179381.0,0,0,0
2000,20,400.0,8000.0,4,4,1841.0,2,33,9,0,1,1,2.2,320000.0,0,1,0
2010,10,100.0,1000.0,4,6,761.0,2,53,3,0,2,0,1.8,252800.0,0,3,0
2009,11,121.0,1331.0,6,6,781.0,1,20,8,1,4,0,3.5,256000.0,0,0,0
2012,8,64.0,512.0,4,8,781.0,2,56,9,1,4,0,2.5,11000.0,0,2,0
2011,9,81.0,729.0,4,0,781.0,2,53,9,0,2,0,1.8,256000.0,0,0,0
2007,13,169.0,2197.0,4,2,988.0,2,43,2,0,1,1,1.5,150000.0,0,1,0
2013,7,49.0,343.0,12,0,1360.0,1,29,4,1,4,0,4.6,76800.0,0,2,0
2011,9,81.0,729.0,4,2,676.0,2,56,2,0,1,1,1.9,171000.0,0,1,0
2016,4,16.0,64.0,4,12,650.0,2,56,9,1,1,0,1.4,112760.0,0,0,0
2004,16,256.0,4096.0,4,8,781.0,1,50,9,1,4,1,2.0,140000.0,0,1,1
2014,6,36.0,216.0,4,4,584.0,2,22,9,0,4,0,1.8,150000.0,0,0,0
2016,4,16.0,64.0,4,4,891.0,2,22,9,1,3,0,2.0,261167.0,0,0,0
2011,9,81.0,729.0,4,12,645.0,2,22,4,1,4,0,1.8,308501.0,0,0,0
2010,10,100.0,1000.0,4,4,761.0,1,11,9,1,4,0,1.8,164466.0,0,0,0
2015,5,25.0,125.0,4,12,456.0,2,53,9,1,2,0,2.5,273651.0,0,0,0
2006,14,196.0,2744.0,6,14,781.0,1,20,7,1,3,0,3.5,280000.0,0,0,0
2012,8,64.0,512.0,5,8,781.0,2,56,9,1,3,0,2.5,169600.0,0,0,0
1991,29,841.0,24389.0,4,1,781.0,2,16,6,0,1,0,2.5,4911.0,0,1,0
2014,6,36.0,216.0,4,4,1266.0,2,53,3,0,2,0,1.5,66000.0,0,3,1
2016,4,16.0,64.0,4,4,891.0,1,20,9,1,4,0,2.0,82141.0,0,0,0
2003,17,289.0,4913.0,4,4,781.0,1,32,3,0,4,1,0.3,5000.0,0,0,1
2011,9,81.0,729.0,4,4,707.0,3,49,4,1,1,0,2.0,127654.0,0,0,0
2008,12,144.0,1728.0,6,12,1850.0,1,29,4,1,2,0,3.5,364523.0,0,0,0
2016,4,16.0,64.0,4,8,397.0,2,53,3,1,2,0,1.8,130000.0,0,0,0
2019,1,1.0,1.0,4,4,879.0,2,22,9,1,4,0,1.6,8737.0,0,0,0
2016,4,16.0,64.0,4,4,1091.0,2,22,7,1,1,0,2.5,48800.0,0,0,0
2015,5,25.0,125.0,4,12,934.0,2,53,9,1,4,0,2.5,173101.0,0,0,0
2016,4,16.0,64.0,4,6,891.0,2,22,9,0,4,0,2.0,44000.0,0,0,0
2014,6,36.0,216.0,4,12,394.0,2,53,9,1,2,0,2.5,130478.0,0,0,0
2011,9,81.0,729.0,4,4,1236.0,1,20,3,0,2,0,1.3,93000.0,0,2,1
2014,6,36.0,216.0,6,0,915.0,1,3,3,1,4,0,3.0,191373.0,0,0,0
2002,18,324.0,5832.0,4,4,781.0,2,53,3,0,4,0,1.5,117000.0,0,0,1
2009,11,121.0,1331.0,4,8,746.0,2,53,9,0,2,0,1.5,271256.0,0,0,0
2010,10,100.0,1000.0,6,12,1399.0,1,29,9,1,4,0,3.5,126110.0,0,0,0
2015,5,25.0,125.0,4,4,765.0,2,8,4,1,1,0,2.0,16285.0,0,0,0
2013,7,49.0,343.0,4,12,585.0,2,33,9,1,4,1,1.8,111000.0,0,2,0
2000,20,400.0,8000.0,6,6,781.0,2,33,9,1,0,0,3.2,192000.0,0,2,0
2010,10,100.0,1000.0,4,4,687.0,2,22,9,1,4,0,1.6,103149.0,0,0,0
2017,3,9.0,27.0,4,12,781.0,2,22,4,0,4,1,1.6,11000.0,0,2,1
2009,11,121.0,1331.0,6,10,781.0,2,5,9,1,4,0,3.0,171000.0,0,2,0
2012,8,64.0,512.0,6,0,919.0,2,5,4,1,1,0,3.0,70994.0,0,0,0
2012,8,64.0,512.0,4,0,781.0,2,53,3,0,2,0,1.8,100000.0,0,0,0
2009,11,121.0,1331.0,4,4,1273.0,3,49,4,1,1,0,2.7,74277.0,0,0,0
2013,7,49.0,343.0,6,8,917.0,1,36,4,0,4,0,3.0,126000.0,0,0,0
2000,20,400.0,8000.0,6,4,781.0,1,36,4,0,0,0,3.5,287745.0,0,0,1
2010,10,100.0,1000.0,4,2,986.0,2,16,6,0,1,1,2.4,155000.0,0,1,0
1994,26,676.0,17576.0,4,2,781.0,2,16,6,0,1,0,2.5,100000.0,0,1,0
2009,11,121.0,1331.0,4,4,1273.0,3,49,4,1,1,0,2.7,163240.0,0,0,0
2004,16,256.0,4096.0,4,4,781.0,2,16,6,0,1,1,2.4,162541.0,0,1,0
2017,3,9.0,27.0,4,12,1017.0,2,22,9,1,4,0,2.0,115974.0,0,0,0
2013,7,49.0,343.0,4,4,640.0,2,8,4,1,1,0,2.0,143743.0,0,0,0
2010,10,100.0,1000.0,4,4,1099.0,3,49,4,1,1,0,2.7,181385.0,0,0,0
2004,16,256.0,4096.0,4,6,781.0,1,20,7,1,4,0,2.4,197000.0,0,2,1
2013,7,49.0,343.0,4,12,779.0,2,8,9,1,4,0,2.5,200338.0,0,0,0
2003,17,289.0,4913.0,4,2,781.0,1,36,9,0,4,0,1.5,175000.0,0,3,1
2014,6,36.0,216.0,4,0,584.0,2,56,9,1,4,1,1.8,64000.0,0,0,0
2016,4,16.0,64.0,4,10,810.0,2,56,9,0,4,0,1.8,75000.0,0,0,0
2014,6,36.0,216.0,4,4,638.0,2,27,9,1,4,0,2.0,36037.0,0,0,0
2018,2,4.0,8.0,4,12,831.0,2,53,9,1,4,0,1.5,42224.0,0,0,0
2017,3,9.0,27.0,4,12,1017.0,2,33,9,1,4,0,2.0,26802.0,0,0,0
1999,21,441.0,9261.0,6,6,781.0,2,5,9,1,3,0,2.8,220000.0,0,2,0
2014,6,36.0,216.0,4,4,528.0,2,22,9,1,1,0,1.6,142495.0,0,0,0
2003,17,289.0,4913.0,6,3,781.0,1,20,7,0,4,0,2.0,180000.0,0,2,1
2012,8,64.0,512.0,4,8,1268.0,2,53,3,0,2,0,1.5,107000.0,0,0,1
2010,10,100.0,1000.0,4,10,781.0,2,53,9,1,2,0,2.4,288000.0,0,3,0
2015,5,25.0,125.0,4,4,765.0,2,22,4,1,1,0,2.0,147808.0,0,0,0
2013,7,49.0,343.0,4,10,779.0,2,56,9,1,4,0,2.5,178000.0,0,2,0
2017,3,9.0,27.0,4,4,831.0,3,49,4,1,1,0,1.6,71000.0,0,0,0
2020,0,0.0,0.0,4,4,1076.0,2,22,9,1,3,0,2.0,13460.0,0,0,0
2011,9,81.0,729.0,6,8,645.0,2,53,9,0,2,0,1.8,281600.0,0,0,0
1999,21,441.0,9261.0,6,8,781.0,2,33,10,0,4,0,2.8,248592.0,0,0,0
2012,8,64.0,512.0,4,0,781.0,1,50,4,1,4,0,2.5,260133.0,0,0,0
2012,8,64.0,512.0,4,4,503.0,2,53,3,1,4,0,1.5,64400.0,0,0,0
2014,6,36.0,216.0,4,8,584.0,2,22,9,0,4,0,1.8,88000.0,0,0,0
2018,2,4.0,8.0,4,6,781.0,1,51,4,0,4,0,1.6,48600.0,0,1,0
2012,8,64.0,512.0,4,4,503.0,2,53,3,1,4,0,1.5,28000.0,0,0,0
2018,2,4.0,8.0,4,4,1079.0,2,22,9,1,4,0,2.0,72913.0,0,0,0
2019,1,1.0,1.0,4,12,462.0,2,53,3,1,2,0,1.8,7632.0,0,0,0
2012,8,64.0,512.0,4,12,781.0,2,53,9,0,4,0,2.5,84000.0,0,2,0
2016,4,16.0,64.0,4,12,1091.0,2,53,4,1,4,0,2.5,95762.0,0,0,0
2015,5,25.0,125.0,8,0,1646.0,1,29,4,1,4,0,4.6,102907.0,0,0,0
2011,9,81.0,729.0,6,12,1172.0,2,33,1,1,1,0,3.5,170429.0,0,0,0
2015,5,25.0,125.0,4,0,441.0,2,22,9,1,2,0,2.4,229192.0,0,0,0
2016,4,16.0,64.0,4,4,891.0,2,22,4,1,1,0,2.0,136663.0,0,0,0
2017,3,9.0,27.0,4,8,1017.0,2,16,3,0,4,0,2.0,75200.0,0,2,0
2014,6,36.0,216.0,4,12,394.0,2,53,1,1,2,0,2.5,374808.0,0,0,0
2018,2,4.0,8.0,4,4,1079.0,2,22,4,1,1,0,2.0,28000.0,0,0,0
2017,3,9.0,27.0,4,4,831.0,2,22,9,1,4,0,1.6,84000.0,0,0,0
2010,10,100.0,1000.0,6,12,1399.0,1,29,4,1,4,0,3.5,172659.0,0,0,0
2008,12,144.0,1728.0,4,0,781.0,1,55,4,0,4,0,1.6,113000.0,0,1,0
2011,9,81.0,729.0,4,4,769.0,2,8,4,1,1,0,2.2,189000.0,0,0,0
2012,8,64.0,512.0,6,0,919.0,2,5,4,1,1,0,3.0,103458.0,0,0,0
2009,11,121.0,1331.0,6,12,1624.0,2,33,9,1,1,0,3.5,266061.0,0,0,0
2017,3,9.0,27.0,4,12,781.0,2,53,8,0,4,0,2.4,80000.0,0,1,0
2014,6,36.0,216.0,4,12,639.0,2,16,9,1,4,1,2.0,105873.0,0,0,0
2014,6,36.0,216.0,4,4,781.0,2,5,9,1,4,1,2.0,23302.0,0,2,0
2011,9,81.0,729.0,4,0,645.0,2,53,3,0,4,0,1.8,156000.0,0,0,0
2013,7,49.0,343.0,4,6,530.0,2,16,9,1,4,0,1.6,62000.0,0,2,0
2013,7,49.0,343.0,4,6,781.0,2,22,3,1,4,0,1.8,96500.0,0,2,0
2010,10,100.0,1000.0,8,0,1811.0,1,29,4,1,4,0,4.6,155821.0,0,0,0
2017,3,9.0,27.0,4,12,1017.0,2,53,4,0,4,0,2.0,39400.0,0,2,0
2012,8,64.0,512.0,6,12,1058.0,2,53,4,1,2,0,3.5,157211.0,0,0,0
2016,4,16.0,64.0,4,4,730.0,3,49,4,1,1,0,1.6,56150.0,0,0,0
2016,4,16.0,64.0,4,2,781.0,2,27,3,0,4,0,1.2,170000.0,0,1,0
2006,14,196.0,2744.0,4,4,781.0,2,33,7,0,1,0,2.2,1000.0,0,1,0
2016,4,16.0,64.0,4,12,810.0,2,8,9,1,4,0,1.8,107846.0,0,0,0
2012,8,64.0,512.0,8,0,1363.0,1,29,4,1,4,0,4.6,255406.0,0,0,0
2012,8,64.0,512.0,4,12,642.0,1,3,4,1,1,0,2.0,167398.0,0,0,0
2014,6,36.0,216.0,4,12,584.0,2,56,9,1,1,0,1.8,69248.0,0,0,0
2015,5,25.0,125.0,8,0,1646.0,1,29,4,1,4,0,4.6,102907.0,0,0,0
2012,8,64.0,512.0,4,12,1111.0,1,20,3,1,2,0,1.3,83000.0,0,2,1
2011,9,81.0,729.0,4,2,831.0,2,16,2,0,1,1,2.4,125000.0,0,1,0
2008,12,144.0,1728.0,6,2,781.0,1,51,3,0,0,0,3.7,200000.0,0,0,0
2014,6,36.0,216.0,6,12,1080.0,1,13,1,1,4,0,3.6,147376.0,0,0,0
2001,19,361.0,6859.0,4,6,781.0,1,32,4,1,0,0,2.0,1000.0,0,0,0
2016,4,16.0,64.0,4,0,431.0,2,22,9,1,2,0,2.0,71218.0,0,0,0
2013,7,49.0,343.0,4,8,751.0,2,22,9,1,4,0,2.4,107200.0,0,2,0
2017,3,9.0,27.0,4,8,924.0,2,53,3,1,4,0,1.8,18942.0,0,0,0
2009,11,121.0,1331.0,4,4,2108.0,1,29,9,1,4,0,4.6,217614.0,0,0,0
2016,4,16.0,64.0,4,4,87.0,2,22,9,1,3,0,0.0,65004.0,0,0,0
2016,4,16.0,64.0,4,12,690.0,1,20,3,0,4,0,1.5,50400.0,0,3,0
2015,5,25.0,125.0,4,4,765.0,2,22,9,1,3,0,2.0,290431.0,0,0,0
2016,4,16.0,64.0,4,4,770.0,2,22,9,1,1,0,1.7,151511.0,0,0,0
2013,7,49.0,343.0,4,4,640.0,2,22,9,1,4,0,2.0,162558.0,0,0,0
1995,25,625.0,15625.0,4,2,781.0,2,33,9,1,0,0,2.3,0.0,1,1,0
2013,7,49.0,343.0,4,0,640.0,2,16,9,1,2,0,2.0,320554.0,0,0,0
2019,1,1.0,1.0,4,12,607.0,2,53,9,1,2,0,2.5,39552.0,0,0,0
2011,9,81.0,729.0,4,4,862.0,2,22,7,1,1,0,2.5,69624.0,0,0,0
2007,13,169.0,2197.0,6,10,781.0,2,33,4,1,4,0,3.5,13900.0,0,2,0
2011,9,81.0,729.0,4,4,707.0,3,49,4,1,1,0,2.0,124718.0,0,0,0
2011,9,81.0,729.0,4,12,781.0,2,5,9,1,4,0,3.0,81000.0,0,2,0
2015,5,25.0,125.0,4,4,765.0,2,22,4,1,1,0,2.0,93876.0,0,0,0
2017,3,9.0,27.0,4,4,691.0,1,20,3,1,4,0,1.3,37074.0,0,0,0
2014,6,36.0,216.0,4,10,777.0,2,53,9,1,4,0,2.5,88000.0,0,2,0
2014,6,36.0,216.0,4,12,394.0,2,53,9,1,2,0,2.5,130478.0,0,0,0
2012,8,64.0,512.0,4,12,642.0,2,10,4,1,4,0,2.0,192840.0,0,0,0
1997,23,529.0,12167.0,4,4,781.0,2,5,9,1,4,0,1.6,3100.0,0,1,0
2014,6,36.0,216.0,4,4,777.0,2,22,7,1,1,0,2.5,77850.0,0,0,0
2015,5,25.0,125.0,4,4,765.0,2,22,4,1,1,0,2.0,214420.0,0,0,0
2012,8,64.0,512.0,4,10,781.0,2,27,9,1,4,0,2.4,156800.0,0,2,0
2017,3,9.0,27.0,4,0,1017.0,2,33,4,1,4,0,2.0,44477.0,0,0,0
2012,8,64.0,512.0,4,0,781.0,1,50,4,1,4,0,2.5,260133.0,0,0,0
1997,23,529.0,12167.0,4,4,781.0,2,56,9,0,0,0,1.8,174000.0,0,1,0
2004,16,256.0,4096.0,4,2,781.0,1,20,3,0,4,0,1.3,198000.0,0,3,1
2014,6,36.0,216.0,4,12,528.0,2,22,3,1,4,0,1.6,82602.0,0,0,0
1999,21,441.0,9261.0,4,6,781.0,1,3,9,1,4,0,1.9,193243.0,0,1,0
1992,28,784.0,21952.0,6,0,781.0,2,16,3,0,1,0,1.8,111111.0,0,1,0
2014,6,36.0,216.0,4,4,694.0,2,22,4,1,1,0,2.2,188679.0,0,0,0
2006,14,196.0,2744.0,6,5,781.0,2,53,4,1,2,0,3.3,0.0,1,0,0
1996,24,576.0,13824.0,4,2,781.0,2,56,2,0,1,1,1.7,0.0,1,1,0
2015,5,25.0,125.0,4,0,629.0,1,38,4,1,4,0,1.6,103358.0,0,0,0
2014,6,36.0,216.0,4,4,873.0,1,36,3,0,4,0,1.0,10000.0,0,0,1
2009,11,121.0,1331.0,4,4,1054.0,2,33,7,1,1,1,2.2,180000.0,0,1,0
2007,13,169.0,2197.0,4,8,781.0,2,53,9,0,2,0,1.5,297600.0,0,0,0
2013,7,49.0,343.0,4,4,530.0,2,22,9,1,4,0,1.6,31691.0,0,0,0
2015,5,25.0,125.0,4,4,934.0,2,22,10,1,1,0,2.5,238518.0,0,0,0
2004,16,256.0,4096.0,6,8,781.0,2,5,9,1,4,0,3.0,210000.0,0,2,0
2013,7,49.0,343.0,4,4,640.0,2,8,9,1,4,0,2.0,38194.0,0,0,0
2004,16,256.0,4096.0,6,4,781.0,1,38,9,0,4,0,2.3,230000.0,0,0,0
2017,3,9.0,27.0,4,8,382.0,2,53,3,0,2,0,1.5,144000.0,0,0,0
2008,12,144.0,1728.0,4,12,742.0,1,39,2,0,1,1,1.3,149000.0,0,1,0
2012,8,64.0,512.0,4,0,475.0,2,8,3,1,2,0,1.4,162190.0,0,0,0
2015,5,25.0,125.0,4,4,765.0,2,8,4,1,1,0,2.0,123097.0,0,0,0
2007,13,169.0,2197.0,4,4,781.0,2,53,3,0,4,0,1.5,0.0,1,0,0
2012,8,64.0,512.0,4,4,531.0,2,22,9,1,4,0,1.6,101682.0,0,0,0
2000,20,400.0,8000.0,6,10,781.0,2,33,9,1,0,0,3.2,210000.0,0,2,0
2014,6,36.0,216.0,4,12,639.0,2,22,9,1,4,1,2.0,86400.0,0,2,0
2016,4,16.0,64.0,4,4,891.0,2,22,9,1,3,0,2.0,291105.0,0,0,0
2020,0,0.0,0.0,4,4,1076.0,2,22,4,1,4,0,2.0,21.0,0,0,0
2016,4,16.0,64.0,4,12,891.0,2,5,4,1,4,1,2.0,88000.0,0,2,0
2014,6,36.0,216.0,4,4,777.0,2,22,7,1,1,0,2.5,32000.0,0,0,0
2012,8,64.0,512.0,4,4,531.0,2,22,9,1,4,0,1.6,149935.0,0,0,0
2013,7,49.0,343.0,4,4,585.0,2,8,9,0,4,0,1.8,145000.0,0,1,0
2011,9,81.0,729.0,4,4,1234.0,2,16,1,1,4,0,3.7,142016.0,0,0,0
2010,10,100.0,1000.0,4,12,1211.0,2,5,4,1,1,1,3.0,141200.0,0,2,0
2013,7,49.0,343.0,6,12,781.0,2,33,9,1,4,0,3.5,150000.0,0,2,0
2011,9,81.0,729.0,6,12,1018.0,2,33,9,1,1,0,3.0,273186.0,0,0,0
2010,10,100.0,1000.0,4,4,1024.0,2,22,4,1,1,0,2.5,115028.0,0,0,0
2011,9,81.0,729.0,4,12,645.0,2,53,3,1,2,0,1.8,307325.0,0,0,0
2016,4,16.0,64.0,4,12,891.0,2,33,9,1,4,0,2.0,51725.0,0,0,0
1995,25,625.0,15625.0,4,6,781.0,2,33,9,0,4,0,2.0,0.0,1,1,0
2012,8,64.0,512.0,8,12,1363.0,2,33,4,1,1,0,4.6,180659.0,0,0,0
2014,6,36.0,216.0,6,12,915.0,1,3,4,1,1,0,3.0,98803.0,0,0,0
2012,8,64.0,512.0,4,8,642.0,2,27,9,1,4,1,2.0,115000.0,0,2,0
2014,6,36.0,216.0,4,4,639.0,2,22,4,1,1,0,2.0,152914.0,0,0,0
2014,6,36.0,216.0,4,12,308.0,2,53,3,1,2,0,1.8,173605.0,0,0,0
2012,8,64.0,512.0,4,4,531.0,2,22,9,1,4,0,1.6,83198.0,0,0,0
2017,3,9.0,27.0,4,12,1017.0,2,33,9,1,4,0,2.0,26802.0,0,0,0
2019,1,1.0,1.0,6,12,1869.0,1,6,9,1,4,0,3.6,25706.0,0,0,0
2014,6,36.0,216.0,4,0,333.0,2,16,9,1,2,0,2.0,124493.0,0,0,0
2017,3,9.0,27.0,4,0,382.0,2,8,3,1,2,0,1.5,125358.0,0,0,0
2010,10,100.0,1000.0,6,12,1399.0,2,33,9,1,1,0,3.5,189530.0,0,0,0
2003,17,289.0,4913.0,4,2,781.0,1,39,2,0,1,1,1.7,111111.0,0,1,0
2013,7,49.0,343.0,4,8,640.0,1,3,10,1,4,1,2.0,117000.0,0,2,0
2016,4,16.0,64.0,3,4,488.0,2,27,9,1,4,0,1.0,34130.0,0,0,0
2014,6,36.0,216.0,4,4,777.0,2,22,7,1,1,0,2.5,151854.0,0,0,0
2013,7,49.0,343.0,4,12,585.0,2,53,9,1,2,0,1.8,114526.0,0,0,0
2011,9,81.0,729.0,4,12,645.0,2,53,3,1,2,0,1.8,197328.0,0,0,0
2012,8,64.0,512.0,4,4,781.0,2,53,9,0,2,0,1.5,151000.0,0,0,1
2015,5,25.0,125.0,4,4,765.0,3,49,4,1,1,0,2.0,123303.0,0,0,0
